Frame number,547
First frame,1
Point frequency,100
Analog frequency,1000

Left_Foot Off,0.93,2.14,3.32,4.51
Left_Foot Strike,1.38,2.59,3.77
Right_Foot Off,1.52,2.73,3.92
Right_Foot Strike,2,3.21,4.4

Time,LPSI,,,RPSI,,,RTOE,,,LHEE,,,LKNE,,,LTIB,,,RTIB,,,LANK,,,RTHI,,,LTHI,,,RANK,,,RKNE,,,RHEE,,,LTOE,,,RASI,,,LASI,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3.13,72.5839,401.595,899.799,165.066,415.923,896.47,168.379,968.791,113.64,85.6163,206.766,56.9917,-36.2849,375.94,445.47,-25.5352,296.197,220.257,248.955,711.573,292.836,33.9733,259.982,72.879,282.198,608.289,652.707,-63.3269,432.64,588.371,185.46,830.843,71.171,231.585,679.849,427.844,133.628,804.148,27.6843,48.5265,394.462,33.5962,184.551,607.645,890.993,-19.017,577.381,891.935
3.14,73.9508,413.225,898.998,166.185,427.859,895.474,168.225,978.999,111.807,84.9888,207.511,60.649,-35.3909,383.5,446.226,-25.4552,300.106,222.328,248.669,723.112,292.023,33.4732,261.139,75.4939,282.478,620.496,652.155,-62.493,441.012,588.659,184.793,841.073,70.2835,231.521,691.853,427.147,132.999,813.948,27.0141,48.4823,394.595,33.6086,184.753,619.718,890.284,-18.8175,588.544,890.985
3.15,75.1291,425.105,898.373,167.15,439.908,894.721,168.104,987.471,108.571,84.2431,208.423,64.6485,-34.4205,391.529,447.006,-25.3905,304.345,224.564,248.372,734.279,291.429,32.8743,262.483,78.3488,282.711,633.218,651.947,-61.5743,449.799,588.963,184.174,849.349,69.0046,231.374,704.164,426.78,132.521,821.434,26.1497,48.4446,394.762,33.6261,185.063,631.893,889.806,-18.5141,600.047,890.133
3.16,76.1121,437.229,897.929,167.964,452.07,894.23,167.962,994.507,104.134,83.4238,209.559,69.0061,-33.3663,400.089,447.796,-25.3139,308.949,226.972,248.073,745.124,291.059,32.2116,264.056,81.4557,282.913,646.333,652.048,-60.5616,459.067,589.265,183.599,855.977,67.4593,231.165,716.684,426.719,132.17,826.955,25.2544,48.4211,394.972,33.6364,185.483,644.167,889.58,-18.1045,611.887,889.39
3.17,76.8986,449.588,897.667,168.634,464.342,894.016,167.745,1000.4,98.7536,82.5791,210.99,73.7408,-32.2255,409.251,448.581,-25.1975,313.96,229.562,247.784,755.688,290.923,31.523,265.903,84.8283,283.106,659.687,652.421,-59.4455,468.88,589.547,183.066,861.273,65.7982,230.92,729.305,426.94,131.909,830.895,24.4978,48.4219,395.233,33.6229,186.008,656.537,889.619,-17.5888,624.049,888.768
3.18,77.4934,462.161,897.586,169.173,476.715,894.089,167.405,1005.43,92.7251,81.7612,212.805,78.875,-31.0003,419.088,449.34,-25.0138,319.429,232.342,247.52,765.995,291.026,30.8472,268.079,88.4819,283.306,673.118,653.03,-58.2182,479.296,589.791,182.58,865.54,64.1735,230.671,741.912,427.413,131.705,833.637,24.0194,48.459,395.554,33.5674,186.633,668.994,889.932,-16.9694,636.509,888.276
3.19,77.9068,474.921,897.679,169.596,489.179,894.453,166.901,1009.8,86.3599,81.0272,215.107,84.4337,-29.6987,429.675,450.05,-24.7383,325.41,235.324,247.302,776.05,291.369,30.2225,270.652,92.4328,283.53,686.475,653.846,-56.876,490.359,589.971,182.151,869.048,62.7156,230.449,754.388,428.109,131.54,835.534,23.9032,48.5457,395.94,33.4525,187.351,681.527,890.519,-16.2512,649.234,887.925
3.2,78.1539,487.834,897.938,169.923,501.718,895.105,166.204,1013.67,79.9628,80.4392,218.014,90.444,-28.3349,441.086,450.682,-24.3515,331.965,238.515,247.155,785.839,291.939,29.6858,273.696,96.6977,283.791,699.64,654.847,-55.4231,502.104,590.061,181.794,872.018,61.5165,230.284,766.624,428.993,131.419,836.878,24.1661,48.696,396.398,33.2667,188.151,694.119,891.377,-15.4415,662.18,887.72
3.21,78.2544,500.858,898.352,170.171,514.312,896.039,165.304,1017.12,73.8065,80.0623,221.657,96.9326,-26.9294,453.387,451.205,-23.8408,339.161,241.92,247.107,795.327,292.712,29.2708,277.298,101.295,284.103,712.536,656.02,-53.876,514.556,590.029,181.524,874.608,60.6223,230.206,778.516,430.027,131.355,837.889,24.7635,48.9235,396.933,33.0099,189.022,706.748,892.491,-14.5496,675.296,887.668
3.22,78.2321,513.945,898.907,170.362,526.934,897.241,164.215,1020.18,68.1106,79.9571,226.17,103.923,-25.5078,466.633,451.588,-23.2021,347.069,245.537,247.184,804.461,293.646,29.0064,281.551,106.245,284.473,725.131,657.355,-52.2639,527.723,589.84,181.352,876.913,60.0355,230.237,789.969,431.166,131.364,838.706,25.6078,49.2405,397.552,32.6992,189.95,719.391,893.843,-13.5869,688.523,887.771
3.23,78.1143,527.044,899.591,170.516,539.556,898.691,162.981,1022.85,63.0311,80.1702,231.681,111.434,-24.0989,480.864,451.801,-22.4411,355.764,249.359,247.401,813.177,294.689,28.9143,286.55,111.569,284.912,737.431,658.847,-50.6264,541.602,589.459,181.275,878.981,59.7236,230.392,800.898,432.361,131.453,839.409,26.5902,49.6559,398.269,32.3761,190.922,732.02,895.405,-12.5662,701.797,888.028
3.24,77.9312,540.099,900.388,170.654,552.145,900.363,161.671,1025.11,58.6586,80.7252,238.309,119.482,-22.7318,496.103,451.817,-21.5748,365.321,253.375,247.763,821.399,295.78,29.0059,292.389,117.292,285.425,749.466,660.489,-49.007,556.168,588.855,181.281,880.825,59.6321,230.682,811.226,433.562,131.618,840.027,27.6025,50.1733,399.114,32.1118,191.926,744.606,897.145,-11.5018,715.053,888.434
3.25,77.7152,553.055,901.282,170.796,564.666,902.225,160.367,1026.97,55.0223,81.6157,246.154,128.074,-21.4342,512.352,451.619,-20.6309,375.82,257.569,248.263,829.055,296.856,29.2799,299.158,123.437,286.017,761.276,662.269,-47.4457,571.378,588.006,181.351,882.441,59.6963,231.11,820.891,434.722,131.851,840.564,28.555,50.7883,400.14,32.0105,192.947,757.12,899.025,-10.4088,728.224,888.984
3.26,77.5,565.857,902.256,170.963,577.085,904.243,159.157,1028.43,52.097,82.802,255.29,137.213,-20.2298,529.592,451.2,-19.6469,387.338,261.921,248.885,836.082,297.865,29.7208,306.943,130.026,286.69,772.891,664.167,-45.9729,587.169,586.904,181.467,883.823,59.8524,231.674,829.846,435.803,132.14,841.013,29.3874,51.4846,401.437,32.2087,193.974,769.531,901.005,-9.30284,741.246,889.669
3.27,77.3198,578.454,903.292,171.173,589.366,906.377,158.114,1029.53,49.8154,84.2165,265.763,146.88,-19.1375,547.782,450.566,-18.6667,399.95,266.405,249.607,842.435,298.766,30.2998,315.819,137.067,287.442,784.314,666.15,-44.6041,603.458,585.562,181.613,884.967,60.0436,232.366,838.065,436.776,132.477,841.365,30.0705,52.2309,403.141,32.8662,194.995,781.81,903.042,-8.20007,754.058,890.477
3.28,77.2078,590.799,904.373,171.446,601.478,908.587,157.289,1030.33,48.0826,85.7747,277.59,157.035,-18.1712,566.864,449.741,-17.7372,413.721,270.985,250.41,848.091,299.532,30.9794,325.855,144.555,288.267,795.522,668.177,-43.3364,620.151,584.011,181.777,885.884,60.2252,233.179,845.539,437.625,132.856,841.621,30.6012,52.9777,405.438,34.1498,195.999,793.93,905.093,-7.11622,766.608,891.397
3.29,77.1952,602.853,905.485,171.795,613.393,910.833,156.707,1030.88,46.7892,87.3906,290.762,167.597,-17.3395,586.761,448.764,-16.9029,428.699,275.622,251.27,853.053,300.15,31.719,337.103,152.457,289.155,806.454,670.193,-42.1502,637.145,582.304,181.949,886.593,60.3657,234.098,852.282,438.342,133.27,841.79,30.995,53.6572,408.557,36.2071,196.977,805.865,907.118,-6.06604,778.85,892.416
3.3,77.3091,614.583,906.613,172.234,625.087,913.078,156.366,1031.25,45.8258,88.9903,305.249,178.44,-16.6471,607.385,447.691,-16.2023,444.91,280.267,252.169,857.341,300.622,32.4806,349.601,160.711,290.095,817.032,672.141,-41.0139,654.336,580.51,182.122,887.12,60.4473,235.105,858.322,438.929,133.716,841.889,31.2778,54.1903,412.763,39.1366,197.924,817.596,909.081,-5.06241,790.748,893.522
3.31,77.5712,625.971,907.747,172.771,636.541,915.288,156.239,1031.51,45.0943,90.5185,321.003,189.392,-16.0951,628.639,446.594,-15.6635,462.345,284.873,253.085,860.995,300.957,33.2308,363.37,169.22,291.07,827.166,673.965,-39.893,671.629,578.709,182.292,887.498,60.4644,236.18,863.704,439.394,134.183,841.942,31.4783,54.4993,418.336,42.9627,198.834,829.105,910.949,-4.1153,802.278,894.703
3.32,77.9958,637.005,908.877,173.409,647.745,917.433,156.281,1031.69,44.5161,91.9378,337.953,200.238,-15.6811,650.415,445.555,-15.3014,480.961,289.396,253.998,864.067,301.172,33.9412,378.411,177.85,292.057,836.774,675.616,-38.7598,688.945,576.986,182.456,887.762,60.4218,237.299,868.482,439.747,134.66,841.966,31.6233,54.5226,425.555,47.6252,199.706,840.381,912.697,-3.23095,813.428,895.948
3.33,78.5882,647.686,909.998,174.147,658.693,919.489,156.441,1031.83,44.035,93.2224,356.012,210.737,-15.4005,672.608,444.663,-15.1171,500.674,293.799,254.893,866.622,301.287,34.5877,394.706,186.44,293.036,845.802,677.057,-37.6004,706.226,575.421,182.614,887.941,60.332,238.44,872.72,440.003,135.13,841.975,31.7344,54.2265,434.673,52.9843,200.54,851.417,914.306,-2.41149,824.196,897.248
3.34,79.3439,658.029,911.106,174.979,669.383,921.438,156.666,1031.96,43.6159,94.3514,375.072,220.642,-15.2468,695.11,444.006,-15.0987,521.37,298.054,255.756,868.734,301.328,35.1496,412.213,194.806,293.982,854.234,678.269,-36.4187,723.432,574.088,182.766,888.064,60.2115,239.578,876.486,440.178,135.573,841.978,31.827,53.612,445.904,58.836,201.338,862.212,915.763,-1.65473,834.591,898.592
3.35,80.249,668.054,912.2,175.893,679.824,923.267,156.911,1032.08,43.2407,95.3046,395.009,229.715,-15.2126,717.816,443.663,-15.223,542.906,302.145,256.577,870.483,301.321,35.6099,430.875,202.754,294.877,862.096,679.25,-35.2377,740.548,573.049,182.911,888.152,60.0773,240.696,879.851,440.288,135.973,841.979,31.9122,52.715,459.403,64.933,202.106,872.768,917.061,-0.954477,844.633,899.973
3.36,81.2809,677.791,913.28,176.876,690.024,924.969,157.145,1032.2,42.902,96.062,415.696,237.746,-15.2901,740.626,443.703,-15.4589,565.123,306.059,257.352,871.953,301.289,35.9548,450.614,210.089,295.706,869.455,680.016,-34.0971,757.577,572.352,183.047,888.222,59.9445,241.776,882.881,440.346,136.315,841.979,31.9983,51.5981,475.249,71.0078,202.851,883.092,918.197,-0.30104,854.348,901.383
3.37,82.4105,687.272,914.346,177.907,700,926.54,157.349,1032.32,42.5978,96.6067,437.012,244.562,-15.4703,763.446,444.172,-15.7719,587.857,309.784,258.081,873.226,301.253,36.1744,471.344,216.628,296.461,876.406,680.592,-33.0483,774.532,572.033,183.174,888.286,59.8252,242.809,885.641,440.37,136.591,841.982,32.0915,50.3365,493.447,76.7965,203.578,893.195,919.174,0.317709,863.771,902.815
3.38,83.6038,696.534,915.399,178.965,709.771,927.979,157.518,1032.44,42.3282,96.9295,458.85,250.03,-15.7441,786.187,445.096,-16.1287,610.951,313.299,258.763,874.371,301.232,36.2626,492.966,222.209,297.137,883.057,681.009,-32.147,791.437,572.113,183.289,888.353,59.7282,243.787,888.189,440.374,136.796,841.991,32.1958,49.0002,513.924,82.0591,204.294,903.092,919.997,0.915043,872.941,904.261
3.39,84.8242,705.615,916.436,180.028,719.355,929.288,157.653,1032.57,42.0925,97.0332,481.127,254.055,-16.1015,808.764,446.478,-16.5018,634.262,316.572,259.4,875.447,301.237,36.2165,515.376,226.697,297.733,889.516,681.299,-31.4448,808.313,572.599,183.391,888.428,59.6589,244.709,890.576,440.372,136.931,842.009,32.3132,47.6386,536.54,86.5969,205.007,912.798,920.67,1.50398,881.899,905.713
3.4,86.0348,714.551,917.455,181.072,728.776,930.469,157.764,1032.69,41.8884,96.934,503.783,256.576,-16.5318,831.101,448.298,-16.8722,657.67,319.552,259.991,876.491,301.277,36.038,538.471,229.987,298.253,895.879,681.487,-30.9838,825.179,573.485,183.477,888.513,59.6198,245.574,892.846,440.377,136.998,842.036,32.4438,46.2717,561.115,90.2641,205.72,922.332,921.2,2.09606,890.689,907.161
3.41,87.2004,723.375,918.448,182.074,738.054,931.523,157.863,1032.82,41.7126,96.6593,526.785,257.556,-17.0225,853.128,450.517,-17.2309,681.08,322.169,260.535,877.528,301.353,35.733,562.155,232.007,298.701,902.218,681.595,-30.7918,842.041,574.753,183.545,888.608,59.6113,246.386,895.037,440.395,137.008,842.069,32.5865,44.889,587.445,92.9731,206.438,931.712,921.595,2.70029,899.355,908.594
3.42,88.2897,732.117,919.409,183.013,747.21,932.453,157.96,1032.94,41.5607,96.2413,550.116,256.975,-17.5593,874.781,453.08,-17.5783,704.424,324.339,261.033,878.567,301.465,35.3113,586.349,232.714,299.084,908.584,681.636,-30.88,858.895,576.375,183.594,888.71,59.6319,247.146,897.179,440.431,136.971,842.104,32.7394,43.4552,615.33,94.6932,207.161,940.959,921.858,3.32261,907.937,910.002
3.43,89.2758,740.807,920.325,183.87,756.266,933.258,158.066,1033.07,41.4288,95.7101,573.781,254.83,-18.1265,896.005,455.918,-17.9219,727.663,325.967,261.483,879.611,301.608,34.7832,610.996,232.089,299.409,915,681.615,-31.2423,875.719,578.31,183.623,888.818,59.6797,247.854,899.295,440.484,136.902,842.133,32.9008,41.9202,644.589,95.443,207.891,950.092,921.995,3.96547,916.478,911.371
3.44,90.1376,749.465,921.184,184.63,765.239,933.936,158.186,1033.19,41.3135,95.0866,597.802,251.128,-18.7076,916.755,458.95,-18.2748,750.78,326.955,261.889,880.659,301.776,34.1553,636.066,230.138,299.686,921.471,681.534,-31.8565,892.481,580.511,183.632,888.928,59.752,248.511,901.409,440.549,136.815,842.149,33.0698,40.2313,675.067,95.2804,208.625,959.129,922.01,4.62786,925.014,912.686
3.45,90.8599,758.114,921.974,185.279,774.147,934.487,158.324,1033.32,41.2123,94.3785,622.224,245.888,-19.2872,936.992,462.087,-18.654,773.785,327.209,262.253,881.717,301.963,33.4273,661.56,226.879,299.922,927.99,681.391,-32.6873,909.138,582.921,183.621,889.038,59.8458,249.114,903.542,440.616,136.725,842.142,33.2455,38.3455,706.635,94.2902,209.36,968.086,921.905,5.30564,933.578,913.935
3.46,91.4324,766.77,922.682,185.808,783.005,934.908,158.48,1033.44,41.1233,93.5784,647.106,239.147,-19.8525,956.685,465.235,-19.0797,796.707,326.647,262.579,882.794,302.16,32.5917,687.503,222.348,300.124,934.539,681.182,-33.6896,925.643,585.48,183.592,889.145,59.9577,249.659,905.715,440.676,136.641,842.109,33.4271,36.2386,739.186,92.5722,210.092,976.981,921.684,5.99212,942.199,915.101
3.47,91.8499,775.447,923.295,186.211,791.824,935.198,158.654,1033.56,41.0447,92.6662,672.526,230.958,-20.396,975.81,468.298,-19.5745,819.595,325.204,262.868,883.908,302.361,31.6356,713.947,216.594,300.299,941.101,680.901,-34.8148,941.948,588.128,183.543,889.25,60.0842,250.139,907.952,440.718,136.569,842.048,33.613,33.9107,772.635,90.2327,210.817,985.824,921.349,6.67882,950.902,916.17
3.48,92.1108,784.161,923.804,186.485,800.618,935.359,158.842,1033.68,40.9747,91.613,698.573,221.395,-20.9165,994.348,471.185,-20.1624,842.511,322.837,263.119,885.081,302.56,30.5436,740.961,209.681,300.449,947.658,680.542,-36.0142,958.009,590.804,183.475,889.356,60.222,250.547,910.277,440.733,136.503,841.967,33.7999,31.3892,806.909,87.3807,211.528,994.628,920.903,7.35624,959.708,917.13
3.49,92.216,792.922,924.2,186.627,809.393,935.391,159.039,1033.8,40.9112,90.3873,725.344,210.557,-21.4196,1012.28,473.808,-20.8667,865.526,319.529,263.327,886.34,302.753,29.3014,768.626,201.694,300.575,954.2,680.103,-37.242,973.784,593.448,183.385,889.465,60.3689,250.875,912.718,440.715,136.43,841.88,33.9832,28.7279,841.952,84.1289,212.223,1003.4,920.351,8.01468,968.632,917.966
3.5,92.1678,801.745,924.476,186.638,818.159,935.298,159.237,1033.92,40.8518,88.9595,752.933,198.572,-21.9156,1029.59,476.09,-21.7078,888.711,315.297,263.484,887.711,302.935,27.8975,797.024,192.737,300.674,960.722,679.58,-38.4555,989.229,596.001,183.272,889.583,60.5244,251.114,915.298,440.661,136.329,841.806,34.1584,26.0019,877.715,80.5982,212.896,1012.15,919.696,8.64494,977.686,918.67
3.51,91.9696,810.64,924.626,186.518,826.921,935.086,159.431,1034.05,40.7941,87.3056,781.433,185.595,-22.4176,1046.26,477.962,-22.7012,912.132,310.189,263.58,889.216,303.108,26.3251,826.232,182.941,300.742,967.223,678.975,-39.6161,1004.3,598.402,183.134,889.714,60.6896,251.258,918.042,440.573,136.176,841.765,34.3236,23.2985,914.159,76.9216,213.544,1020.88,918.947,9.23898,986.881,919.233
3.52,91.6251,819.619,924.646,186.268,835.684,934.759,159.613,1034.18,40.7356,85.4093,810.924,171.815,-22.9378,1062.27,479.367,-23.8558,935.835,304.287,263.606,890.871,303.278,24.5825,856.315,172.464,300.774,973.709,678.295,-40.6898,1018.95,600.591,182.969,889.863,60.8682,251.304,920.966,440.455,135.951,841.775,34.4833,20.7075,951.242,73.2458,214.164,1029.6,918.11,9.79014,996.222,919.65
3.53,91.138,828.692,924.533,185.888,844.454,934.323,159.776,1034.32,40.6736,83.2637,841.47,157.45,-23.4855,1077.58,480.259,-25.1721,959.846,297.707,263.553,892.683,303.453,22.6736,887.318,161.489,300.764,980.186,677.546,-41.649,1033.12,602.505,182.777,890.036,61.0656,251.251,924.081,440.314,135.644,841.849,34.6511,18.3109,988.911,69.7308,214.754,1038.3,917.196,10.2933,1005.71,919.919
3.54,90.5121,837.87,924.286,185.379,853.237,933.782,159.915,1034.47,40.6057,80.8728,873.112,142.742,-24.0648,1092.18,480.604,-26.6418,984.165,290.591,263.418,894.651,303.644,20.6089,919.258,150.228,300.711,986.66,676.741,-42.4741,1046.76,604.084,182.559,890.236,61.289,251.103,927.39,440.158,135.257,841.988,34.8494,16.1746,1027.09,66.5477,215.314,1047,916.214,10.7448,1015.36,920.04
3.55,89.7504,847.16,923.903,184.739,862.041,933.141,160.028,1034.63,40.5302,78.2546,905.859,127.959,-24.6745,1106.04,480.386,-28.2467,1008.76,283.108,263.198,896.764,303.865,18.406,952.114,138.92,300.62,993.134,675.893,-43.1551,1059.79,605.27,182.315,890.465,61.5474,250.866,930.891,439.998,134.805,842.187,35.1065,14.3412,1065.67,63.877,215.842,1055.69,915.176,11.1424,1025.16,920.014
3.56,88.8557,856.57,923.384,183.967,870.874,932.402,160.115,1034.8,40.4465,75.4423,939.676,113.383,-25.309,1119.12,479.6,-29.9593,1033.58,275.443,262.898,899.01,304.128,16.0906,985.82,127.822,300.498,999.606,675.018,-43.6918,1072.17,606.015,182.049,890.725,61.8503,250.548,934.574,439.844,134.311,842.434,35.451,12.8269,1104.51,61.9015,216.34,1064.39,914.094,11.4852,1035.11,919.846
3.57,87.8303,866.105,922.73,183.06,879.745,931.568,160.178,1034.98,40.3551,72.4852,974.475,99.3108,-25.96,1131.42,478.26,-31.7434,1058.52,267.791,262.524,901.37,304.444,13.697,1020.26,117.207,300.359,1006.07,674.136,-44.0943,1083.83,606.277,181.765,891.018,62.2062,250.158,938.427,439.707,133.804,842.713,35.9063,11.6198,1143.43,60.7957,216.809,1073.09,912.978,11.773,1045.21,919.54
3.58,86.6763,875.77,921.942,182.016,888.664,930.639,160.223,1035.17,40.2577,69.4483,1010.1,86.0374,-26.619,1142.95,476.397,-33.5572,1083.48,260.345,262.084,903.83,304.822,11.2685,1055.26,107.345,300.217,1012.53,673.266,-44.3827,1094.72,606.032,181.467,891.344,62.6216,249.706,942.441,439.598,133.312,843.008,36.4868,10.6831,1182.21,60.7119,217.247,1081.8,911.84,12.0068,1055.46,919.102
3.59,85.3957,885.57,921.022,180.834,897.643,929.62,160.254,1035.38,40.1567,66.4108,1046.34,73.8459,-27.2789,1153.73,474.06,-35.3549,1108.33,253.287,261.592,906.38,305.272,8.85641,1090.59,98.4897,300.09,1018.98,672.427,-44.5851,1104.83,605.275,181.157,891.702,63.1,249.202,946.606,439.525,132.854,843.307,37.197,9.96188,1220.61,61.7655,217.656,1090.54,910.69,12.188,1065.85,918.539
3.6,83.9911,895.505,919.977,179.513,906.69,928.516,160.275,1035.6,40.0542,63.4623,1082.89,62.9898,-27.9364,1163.81,471.318,-37.0911,1132.91,246.78,261.06,909.02,305.798,6.51789,1125.97,90.8596,299.991,1025.41,671.636,-44.7345,1114.17,604.024,180.839,892.091,63.6422,248.655,950.919,439.495,132.441,843.604,38.034,9.39235,1258.34,64.0215,218.036,1099.31,909.535,12.3186,1076.37,917.858
3.61,82.466,905.576,918.813,178.056,915.817,927.334,160.292,1035.83,39.9518,60.6965,1119.42,53.674,-28.5917,1173.28,468.254,-38.7244,1157.09,240.952,260.5,911.754,306.407,4.31372,1161.07,84.6155,299.932,1031.83,670.908,-44.8659,1122.78,602.317,180.516,892.507,64.2486,248.077,955.379,439.514,132.074,843.899,38.9908,8.9137,1295.12,67.4805,218.386,1108.12,908.383,12.4007,1087.03,917.067
3.62,80.8253,915.783,917.542,176.465,925.034,926.085,160.307,1036.07,39.8498,58.2041,1155.52,46.0358,-29.249,1182.24,464.966,-40.2215,1180.72,235.895,259.927,914.593,307.1,2.30548,1195.54,79.8451,299.918,1038.25,670.254,-45.015,1130.76,600.218,180.191,892.945,64.9206,247.478,959.992,439.583,131.74,844.198,40.06,8.48036,1330.64,72.0658,218.703,1117,907.239,12.4358,1097.8,916.177
3.63,79.0758,926.122,916.181,174.748,934.35,924.784,160.322,1036.3,39.7481,56.0646,1190.76,40.1292,-29.9159,1190.83,461.561,-41.5604,1203.66,231.653,259.35,917.552,307.88,0.550903,1228.99,76.5514,299.946,1044.69,669.683,-45.2169,1138.23,597.813,179.872,893.403,65.6629,246.867,964.762,439.707,131.426,844.512,41.2377,8.07195,1364.62,77.6175,218.984,1125.95,906.107,12.4249,1108.69,915.199
3.64,77.2267,936.59,914.749,172.916,943.775,923.448,160.337,1036.53,39.6467,54.3384,1224.71,35.9138,-30.6023,1199.21,458.148,-42.7315,1225.77,228.223,258.783,920.644,308.746,-0.903179,1261.06,74.6481,300.008,1051.16,669.198,-45.5047,1145.38,595.207,179.57,893.875,66.4847,246.255,969.694,439.887,131.119,844.847,42.5268,7.69781,1396.79,83.8942,219.224,1134.99,904.989,12.368,1119.69,914.149
3.65,75.2895,947.183,913.271,170.98,953.32,922.101,160.355,1036.74,39.5459,53.0571,1256.93,33.2525,-31.3173,1207.53,454.833,-43.737,1246.94,225.558,258.236,923.884,309.699,-2.02878,1291.39,73.9643,300.088,1057.71,668.8,-45.9051,1152.42,592.522,179.301,894.361,67.3983,245.65,974.795,440.125,130.822,845.21,43.9395,7.39347,1426.91,90.5835,219.418,1144.15,903.886,12.2634,1130.8,913.044
3.66,73.2783,957.896,911.775,168.957,962.997,920.764,160.376,1036.95,39.4467,52.2162,1287,31.9193,-32.0667,1215.95,451.712,-44.5894,1267.06,223.572,257.722,927.285,310.744,-2.82307,1319.66,74.2563,300.163,1064.35,668.486,-46.4362,1159.6,589.887,179.08,894.863,68.4189,245.059,980.068,440.426,130.548,845.602,45.4951,7.21075,1454.77,97.3217,219.557,1153.44,902.802,12.1082,1142,911.905
3.67,71.2096,968.727,910.291,166.865,972.817,919.464,160.401,1037.14,39.3511,51.7709,1314.58,31.619,-32.8512,1224.63,448.868,-45.3071,1286.03,222.149,257.254,930.861,311.885,-3.31079,1345.63,75.2276,300.206,1071.14,668.247,-47.1058,1167.17,587.431,178.926,895.388,69.5622,244.484,985.515,440.79,130.327,846.02,47.217,7.20435,1480.22,103.72,219.631,1162.88,901.737,11.8978,1153.3,910.757
3.68,69.1018,979.675,908.853,164.724,982.795,918.226,160.433,1037.31,39.2622,51.6375,1339.4,32.0152,-33.6647,1233.69,446.362,-45.9119,1303.78,221.161,256.841,934.624,313.126,-3.54202,1369.1,76.5568,300.188,1078.08,668.07,-47.9115,1175.37,585.269,178.858,895.95,70.8438,243.924,991.139,441.221,130.191,846.46,49.1294,7.41709,1503.16,109.398,219.631,1172.5,900.694,11.6269,1164.69,909.626
3.69,66.9744,990.738,907.495,162.556,992.946,917.074,160.473,1037.47,39.1836,51.7045,1361.26,32.7645,-34.4948,1243.23,444.237,-46.4251,1320.24,220.473,256.489,938.588,314.473,-3.58491,1389.95,77.9306,300.078,1085.22,667.944,-48.8404,1184.41,583.491,178.893,896.565,72.278,243.372,996.945,441.72,130.175,846.924,51.2539,7.86769,1523.54,114.015,219.544,1182.3,899.678,11.2891,1176.18,908.542
3.7,64.8472,1001.92,906.249,160.382,1003.28,916.032,160.524,1037.62,39.1192,51.8512,1380.07,33.5537,-35.3232,1253.31,442.514,-46.8655,1335.39,219.961,256.199,942.768,315.927,-3.51518,1408.16,79.0763,299.85,1092.59,667.856,-49.8698,1194.41,582.157,179.043,897.252,73.8782,242.82,1002.94,442.288,130.308,847.416,53.6078,8.54432,1541.38,117.302,219.358,1192.3,898.691,10.8779,1187.76,907.535
3.71,62.739,1013.22,905.145,158.224,1013.83,915.118,160.588,1037.77,39.0722,51.9706,1395.86,34.1342,-36.1295,1263.95,441.195,-47.2466,1349.24,219.52,255.964,947.177,317.49,-3.40449,1423.77,79.7855,299.478,1100.2,667.797,-50.9669,1205.44,581.291,179.316,898.029,75.6579,242.253,1009.14,442.927,130.611,847.943,56.2051,9.40499,1556.74,119.081,219.064,1202.52,897.741,10.387,1199.44,906.635
3.72,60.6668,1024.64,904.211,156.103,1024.58,914.349,160.67,1037.93,39.0443,51.9886,1408.74,34.3467,-36.8944,1275.12,440.265,-47.5761,1361.84,219.071,255.772,951.83,319.162,-3.30926,1436.9,79.9268,298.946,1108.08,667.758,-52.0916,1217.47,580.88,179.715,898.914,77.6298,241.656,1015.56,443.637,131.095,848.519,59.0591,10.3842,1569.77,119.277,218.652,1212.96,896.834,9.81118,1211.22,905.872
3.73,58.6452,1036.19,903.47,154.036,1035.57,913.737,160.77,1038.09,39.0347,51.8726,1418.93,34.1307,-37.6041,1286.78,439.699,-47.8565,1373.28,218.563,255.603,956.743,320.944,-3.26205,1447.73,79.4496,298.242,1116.26,667.735,-53.2005,1230.37,580.887,180.23,899.924,79.805,241.013,1022.23,444.415,131.753,849.159,62.1835,11.4045,1580.63,117.919,218.113,1223.64,895.981,9.14644,1223.1,905.271
3.74,56.6854,1047.88,902.942,152.038,1046.79,913.29,160.891,1038.27,39.0392,51.6308,1426.72,33.5188,-38.2512,1298.82,439.459,-48.0861,1383.69,217.981,255.434,961.934,322.838,-3.26969,1456.51,78.3809,297.367,1124.76,667.728,-54.2561,1243.96,581.252,180.848,901.075,82.1936,240.304,1029.19,445.258,132.567,849.889,65.5928,12.3899,1589.57,115.131,217.445,1234.56,895.192,8.39087,1235.09,904.855
